DYRK1A, ITSN1, BDNF, NR1, NR2A, pAKT, pBRAF, pCAMKII, pCREB, pELK, pERK, pJNK, PKCA, pMEK, pNR1, pNR2A, pNR2B, pPKCAB, pRSK, AKT, BRAF, CAMKII, CREB, ELK, ERK, GSK3B, JNK, MEK, TRKA, RSK, APP, Bcatenin, SOD1, MTOR, P38, pMTOR, DSCR1, AMPKA, NR2B, pNUMB, RAPTOR, TIAM1, pP70S6, NUMB, P70S6, pGSK3B, pPKCG, CDK5, S6, ADARB1, AcetylH3K9, RRP1, BAX, ARC, ERBB4, nNOS, Tau, GFAP, GluR3, GluR4, IL1B, P3525, pCASP9, PSD95, SNCA, Ubiquitin, pGSK3B_Tyr216, SHH, BAD, BCL2, pS6, pCFOS, SYP, H3AcK18, EGR1, H3MeK4, CaNA, Class
0.348664238, 0.545537341, 0.385701275, 2.483151184, 4.333485124, 0.253187614, 0.199757134, 5.932452945, 0.216757741, 1.325591985, 0.355950213, 0.316636308, 0.357771706, 0.283697632, 0.90376442, 0.686854888, 1.651487553, 1.588646023, 0.456587735, 0.706435944, 0.266848816, 0.379174256, 0.187310261, 1.273527626, 2.471159684, 1.158621736, 0.24195507, 0.27534912, 0.700971463, 0.164238009, 0.502580449, 2.586217365, 0.571190043, 0.523831208, 0.456891318, 0.787188828, 0.639496053, 0.44247116, 0.610655738, 0.419247116, 0.362932605, 0.573770492, 0.693533698, 0.174266267, 0.785039889, 0.171777794, 1.883480934, 0.256239479, 0.44324087, 1.237502745, 0.389958281, 0.171997365, 0.179901925, 0.116079924, 0.14316036, 0.183854205, 0.244968162, 0.119153919, 0.227256093, 0.138622557, 0.444558296, 0.28031911, 1.295542707, 1.926882822, 0.150772158, 1.160799239, 0.746834517, 0.208958501, 0.15713972, 0.138768938, 0.116079924, 0.143892264, 0.419307619, 0.202590939, 0, 0.232964942, 0.93244529, 1
0.361781848, 0.565986678, 0.376144879, 2.774771024, 4.450249792, 0.262905912, 0.238967527, 6.041007494, 0.229808493, 1.697335554, 0.377393838, 0.348875937, 0.404038301, 0.301623647, 0.996044963, 0.713988343, 1.799958368, 1.879683597, 0.482514571, 0.791631973, 0.320358035, 0.429225645, 0.217735221, 1.164654455, 2.455453789, 1.262489592, 0.286844296, 0.299333888, 0.769358868, 0.213780183, 0.536844296, 2.560366361, 0.610324729, 0.575770192, 0.524979184, 0.880308077, 0.873855121, 0.549958368, 0.770815987, 0.493130724, 0.460449625, 0.65549542, 0.939425479, 0.175773055, 0.747058287, 0.150323816, 1.891270638, 0.23205327, 0.247468759, 1.253762656, 0.355650826, 0.209522941, 0.182887896, 0.104168567, 0.107908419, 0.159354191, 0.205509441, 0.121955669, 0.197482441, 0.135181976, 0.405728359, 0.269360576, 1.218735748, 1.77196023, 0.166560248, 1.281401076, 0.684301742, 0.205418225, 0.189729089, 0.169844021, 0.104168567, 0.141202226, 0.360485269, 0.208610782, 0, 0.270820031, 0.782176412, 1
0.329360575, 0.503216042, 0.326144533, 2.487892546, 3.925841846, 0.231176693, 0.195611048, 5.337306092, 0.210556186, 1.35584563, 0.33579266, 0.323117669, 0.356791525, 0.286984487, 0.913166856, 0.626182369, 1.576995838, 1.592697692, 0.440597806, 0.679341657, 0.274877034, 0.379303821, 0.185584563, 1.131290201, 2.169504351, 1.136019675, 0.243851684, 0.267120696, 0.698259554, 0.197692017, 0.481082104, 2.322360953, 0.543700341, 0.540673477, 0.499054105, 0.797956867, 0.730798335, 0.478433598, 0.682179342, 0.426787741, 0.397654181, 0.562807416, 0.750851305, 0.159623547, 0.712400812, 0.16082303, 1.929230485, 0.245709541, 0.306237313, 1.151780771, 0.364089315, 0.178907548, 0.175770437, 0.10647721, 0.148643661, 0.173186935, 0.203266285, 0.123269976, 0.192563204, 0.13028234, 0.358276435, 0.264070862, 1.218305961, 1.788152796, 0.14689057, 1.152611183, 0.707049271, 0.218675032, 0.205665252, 0.166820447, 0.10647721, 0.151688503, 0.391031556, 0.211478132, 0, 0.255582211, 0.882450637, 1
0.328313813, 0.50046477, 0.363264547, 2.409369771, 3.796988288, 0.226250232, 0.18702361, 5.330916527, 0.20319762, 1.23759063, 0.323852017, 0.30228667, 0.350250976, 0.271240007, 0.852574828, 0.631715932, 1.566833984, 1.519799219, 0.454545455, 0.68246886, 0.273470905, 0.407324782, 0.18404908, 1.194831753, 2.116192601, 1.121583938, 0.233128834, 0.300427589, 0.641940881, 0.167317345, 0.479828964, 2.283695854, 0.553634505, 0.522401933, 0.511433352, 0.798475553, 0.649749024, 0.441717791, 0.620747351, 0.419966537, 0.373489496, 0.548986801, 0.686187024, 0.158996588, 0.682652402, 0.157520981, 1.88896062, 0.243290602, 0.358941252, 1.128562206, 0.373051738, 0.172277045, 0.168126902, 0.103200221, 0.139629254, 0.173937102, 0.205478189, 0.119155215, 0.211749516, 0.127824403, 0.419902241, 0.272894955, 1.276676197, 1.821636079, 0.139352578, 1.099603431, 0.721294845, 0.203264779, 0.161302223, 0.135663562, 0.103200221, 0.144148298, 0.394724707, 0.201973624, 0, 0.241814996, 0.881029235, 1
0.377490298, 0.528331177, 0.379560155, 2.689262613, 3.978007762, 0.266752911, 0.229495472, 5.441138422, 0.227684347, 1.655368693, 0.393272962, 0.352910737, 0.399741268, 0.328589909, 0.996377749, 0.684087969, 1.715135834, 1.885899094, 0.494437257, 0.767141009, 0.32626132, 0.451228978, 0.21164295, 1.203880983, 2.211125485, 1.203104787, 0.28771022, 0.292108668, 0.689521345, 0.190944373, 0.567141009, 2.290297542, 0.598188875, 0.645795602, 0.583182406, 0.945148771, 0.916429495, 0.57076326, 0.776455369, 0.520310479, 0.508926261, 0.722121604, 0.979560155, 0.164865186, 0.699251693, 0.151680722, 1.863047868, 0.238864473, 0.201686661, 1.142653522, 0.354792731, 0.237557905, 0.176624302, 0.113196342, 0.1360019, 0.143722532, 0.197766956, 0.132794869, 0.154887754, 0.126855921, 0.393514669, 0.268202874, 1.165340302, 1.7437938, 0.157025775, 1.317139803, 0.689749376, 0.216652809, 0.219265946, 0.177218197, 0.113196342, 0.180662787, 0.388407174, 0.262620264, 0, 0.262620264, 0.781327949, 1
0.367813384, 0.478322337, 0.346371348, 2.356974552, 3.561498586, 0.252120641, 0.226437323, 4.868520264, 0.204288407, 1.403628652, 0.330113101, 0.320216777, 0.345193214, 0.286757776, 0.885014138, 0.61663525, 1.52403393, 1.614043355, 0.453817154, 0.680961357, 0.289820924, 0.379123468, 0.188737041, 1.058671065, 1.96206409, 1.107917059, 0.254005655, 0.261781338, 0.630537229, 0.178369463, 0.487511781, 2.082233742, 0.544769086, 0.580819981, 0.582233742, 0.846371348, 0.754712535, 0.481149859, 0.690386428, 0.452403393, 0.42860509, 0.644439208, 0.815739868, 0.155941815, 0.667159763, 0.16913215, 1.908530572, 0.24704142, 0.269970414, 1.035872781, 0.383136095, 0.189965483, 0.177638067, 0.109344181, 0.141765286, 0.158284024, 0.212154832, 0.131163708, 0.184787968, 0.124383629, 0.430596647, 0.285502959, 1.185527613, 1.798323471, 0.162228797, 1.201676529, 0.735576923, 0.213141026, 0.213880671, 0.174926036, 0.109344181, 0.157914201, 0.360576923, 0.264669625, 0, 0.247164694, 0.783653846, 1
0.296432432, 0.430918919, 0.314810811, 2.175135135, 3.218594595, 0.233297297, 0.186162162, 4.482810811, 0.186594595, 1.212972973, 0.307891892, 0.336864865, 0.346810811, 0.265081081, 0.819891892, 0.562810811, 1.365405405, 1.382486486, 0.435459459, 0.603891892, 0.293189189, 0.354594595, 0.180540541, 1.035675676, 1.776864865, 0.994810811, 0.233513514, 0.251027027, 0.555675676, 0.162162162, 0.471135135, 1.911351351, 0.507027027, 0.551351351, 0.537513514, 0.795675676, 0.648648649, 0.430054054, 0.613189189, 0.446702703, 0.420324324, 0.52972973, 0.701189189, 0.146106304, 0.641656366, 0.164524104, 1.916192831, 0.232385661, 0.352410383, 1.030037083, 0.373176761, 0.175154512, 0.160321384, 0.103337454, 0.144622991, 0.1592089, 0.208776267, 0.119035847, 0.198516687, 0.126699629, 0.394932015, 0.294684796, 1.252533993, 1.78566131, 0.158343634, 1.179728059, 0.719035847, 0.211248455, 0.183312732, 0.149567367, 0.103337454, 0.151915946, 0.368850433, 0.207169345, 0, 0.271693449, 0.854758962, 1
0.300902425, 0.426959955, 0.395093063, 2.196559504, 3.129723632, 0.239706712, 0.196559504, 4.44500846, 0.197969543, 1.410039481, 0.338409475, 0.333051325, 0.348843768, 0.280315849, 0.81641286, 0.548505358, 1.381838691, 1.598984772, 0.434856176, 0.656232375, 0.271009588, 0.412013536, 0.181049069, 0.985617597, 1.790186125, 0.975747321, 0.243090807, 0.24929498, 0.517202482, 0.179357022, 0.524534687, 1.77213762, 0.570219966, 0.581500282, 0.613085166, 0.938522279, 0.869148336, 0.5107163, 0.726170333, 0.47179921, 0.470671179, 0.714608009, 0.882684715, 0.147338686, 0.653731787, 0.149420161, 1.79794826, 0.239072257, 0.185102587, 1.056348498, 0.330954505, 0.259143622, 0.157448707, 0.093220339, 0.143770443, 0.158340767, 0.202646447, 0.147784716, 0.176628011, 0.127564674, 0.451977401, 0.2656854, 1.185994648, 1.664139161, 0.175141243, 1.249628308, 0.698632174, 0.239072257, 0.199226881, 0.167558727, 0.093220339, 0.158340767, 0.334225394, 0.209931609, 0, 0.276836158, 0.689265537, 1
0.287620064, 0.402881537, 0.361792956, 2.049893276, 2.749733191, 0.274012807, 0.196638207, 3.8273746, 0.186766275, 1.285485592, 0.346318036, 0.314834578, 0.321504803, 0.271344717, 0.758804696, 0.565368196, 1.285752401, 1.42529349, 0.409551761, 0.632870864, 0.298826041, 0.384204909, 0.166755603, 0.900480256, 1.607524013, 0.970917823, 0.22171825, 0.23185699, 0.516008538, 0.160885806, 0.433297759, 1.69583778, 0.470117396, 0.620330843, 0.588046958, 0.829509072, 0.733724653, 0.478922092, 0.663820704, 0.432497332, 0.458377801, 0.614461046, 0.775080043, 0.144486122, 0.619504876, 0.154988747, 1.801650413, 0.225956489, 0.242610653, 0.999699925, 0.328582146, 0.201950488, 0.156189047, 0.098274569, 0.12588147, 0.147486872, 0.2012003, 0.139834959, 0.173893473, 0.12108027, 0.419504876, 0.279369842, 1.133983496, 1.676969242, 0.208552138, 1.169842461, 0.705176294, 0.205251313, 0.191297824, 0.16744186, 0.098274569, 0.173443361, 0.328882221, 0.237809452, 0, 0.255963991, 0.75483871, 1
0.28208323, 0.378519811, 0.336905059, 1.870919512, 2.692748567, 0.206578619, 0.199850486, 3.801146275, 0.163219537, 1.090954398, 0.294044356, 0.261649639, 0.324943932, 0.249688512, 0.721654622, 0.488412659, 1.185397458, 1.260403688, 0.394966359, 0.568153501, 0.24570147, 0.323697982, 0.17019686, 0.862447047, 1.521804137, 0.872663843, 0.209070521, 0.250436083, 0.467729878, 0.153999502, 0.406927486, 1.581360578, 0.426115126, 0.530027411, 0.513082482, 0.751308248, 0.625467231, 0.430351358, 0.583603289, 0.404435584, 0.3964615, 0.520807376, 0.657612759, 0.1446685, 0.583104186, 0.16101436, 1.739688359, 0.213871066, 0.300947143, 0.952948365, 0.330889093, 0.171707913, 0.156889704, 0.09532539, 0.139321723, 0.135808127, 0.181790406, 0.122670333, 0.173999389, 0.113046135, 0.403910785, 0.298350137, 1.213871066, 1.699511152, 0.166208372, 1.141613199, 0.712343416, 0.224717385, 0.185151237, 0.148334861, 0.09532539, 0.156889704, 0.386953865, 0.22487015, 0, 0.247632142, 0.800336083, 1
0.437859667, 0.705300353, 0.417970722, 2.796769308, 5.460777385, 0.279858657, 0.190812721, 6.455830389, 0.283493185, 1.41706209, 0.44775366, 0.374558304, 0.435537607, 0.346087834, 0.959717314, 0.865623423, 1.932155477, 2.100555275, 0.517617365, 0.84209995, 0.338112065, 0.401211509, 0.216557294, 1.676224129, 3.640383645, 1.338414942, 0.268551237, 0.333568905, 0.907117617, 0.174760222, 0.546996466, 3.101261989, 0.594750126, 0.546895507, 0.466330136, 0.939626451, 0.654416961, 0.47844523, 0.68177688, 0.43755679, 0.374154467, 0.553255931, 0.67158001, 0.191756764, 1.034465726, 0.168322266, 2.263926239, 0.317381044, 0.512211185, 1.789638329, 0.250041161, 0.153120026, 0.196421711, 0.149003897, 0.182262225, 0.219911092, 0.216124252, 0.11898359, 0.197299819, 0.135173701, 0.478458921, 0.340925306, 1.726085286, 2.392404369, 0.167444158, 1.51111355, 0.900993359, 0.241918665, 0.148290434, 0.112781955, 0.149003897, 0.118928709, 0.475056254, 0.15163822, 0.168871083, 0.163218265, 1.194610614, 1
0.450879007, 0.735884178, 0.435056877, 2.974974147, 5.829058945, 0.293795243, 0.194105481, 6.607238883, 0.297931748, 1.549844881, 0.465873837, 0.384384695, 0.463805584, 0.36876939, 1.010754912, 0.928128232, 1.974974147, 2.306514995, 0.543640124, 0.879420889, 0.351085832, 0.413857291, 0.202895553, 1.791209928, 3.571251293, 1.382730093, 0.273940021, 0.361944157, 0.940641158, 0.17590486, 0.57352637, 3.224922441, 0.620475698, 0.579937952, 0.482316443, 0.983453981, 0.696794209, 0.505997932, 0.700206825, 0.462874871, 0.407135471, 0.587280248, 0.669596691, 0.193218485, 1.021657096, 0.163686081, 2.293847416, 0.330051955, 0.53081761, 1.952529396, 0.245720536, 0.159693738, 0.190374624, 0.143450916, 0.186327591, 0.215586546, 0.234016954, 0.116051408, 0.197867104, 0.138146021, 0.452994258, 0.334044299, 1.666283839, 2.436368608, 0.163084495, 1.486190867, 0.896472518, 0.240415641, 0.1503965, 0.12780968, 0.143450916, 0.098167897, 0.463658737, 0.16543615, 0.171342631, 0.168280011, 1.194640416, 1
0.441197654, 0.734952156, 0.44335837, 2.978289948, 6.201461056, 0.296738348, 0.188496759, 6.572486881, 0.299207737, 1.715711493, 0.458689166, 0.39705731, 0.462804815, 0.378536887, 1.042288301, 0.944027163, 2.003704085, 2.557876325, 0.570017492, 0.904825599, 0.358678876, 0.417635559, 0.211955963, 1.850601914, 3.921905546, 1.37637617, 0.27708612, 0.361045375, 0.939911514, 0.177178722, 0.570326165, 3.266385431, 0.640086429, 0.595431629, 0.492334602, 1.001131804, 0.745035497, 0.546558288, 0.737730219, 0.496758926, 0.414754604, 0.622594917, 0.72126762, 0.191428106, 1.06659786, 0.177304579, 2.302134825, 0.329512738, 0.520832202, 2.291487859, 0.240697485, 0.177413222, 0.205768917, 0.144766147, 0.190667608, 0.213265251, 0.231299908, 0.115541311, 0.200880004, 0.144711826, 0.453691129, 0.319300342, 1.654571134, 2.390624151, 0.166060079, 1.44766147, 0.891520452, 0.256667934, 0.147862459, 0.127437666, 0.144766147, 0.126405562, 0.460861535, 0.162257591, 0.201314574, 0.166874898, 1.17475148, 1
0.412267658, 0.645848823, 0.403841388, 2.594052045, 5.178686493, 0.288228005, 0.188104089, 6.860346964, 0.242750929, 1.393432466, 0.432465923, 0.36133829, 0.402973978, 0.339776952, 0.859479554, 0.763444857, 1.785625774, 2.118587361, 0.524659232, 0.827881041, 0.324039653, 0.401610905, 0.195043371, 1.426641884, 3.400743494, 1.288104089, 0.267038414, 0.310408922, 0.834200743, 0.171871128, 0.516728625, 2.704584882, 0.516232962, 0.528376704, 0.473605948, 0.887980173, 0.663816605, 0.454275093, 0.650929368, 0.439281289, 0.367286245, 0.523915737, 0.656505576, 0.185151237, 0.947895368, 0.167665515, 2.519636184, 0.30832687, 0.458083621, 1.653458366, 0.240146654, 0.151096383, 0.1959388, 0.144539237, 0.177042939, 0.216879363, 0.221391807, 0.121060424, 0.189311147, 0.13431573, 0.497779031, 0.332440245, 1.629486004, 2.373334273, 0.160191779, 1.601494747, 0.91045618, 0.235775224, 0.15624339, 0.108369174, 0.144539237, 0.112106042, 0.468659663, 0.159204682, 0.158993161, 0.172671508, 1.126489459, 1
0.430794534, 0.667130567, 0.425733806, 2.637525304, 5.378415992, 0.29402834, 0.216346154, 6.951163968, 0.264423077, 1.534665992, 0.446356275, 0.373987854, 0.444964575, 0.353744939, 0.914600202, 0.815662955, 1.917130567, 2.330718623, 0.546432186, 0.861715587, 0.339954453, 0.421938259, 0.226973684, 1.438006073, 3.532388664, 1.307059717, 0.273152834, 0.327176113, 0.874620445, 0.179908907, 0.535804656, 2.878415992, 0.547697368, 0.563259109, 0.489752024, 0.926492915, 0.707110324, 0.475202429, 0.680288462, 0.440409919, 0.391447368, 0.546685223, 0.663081984, 0.181722542, 0.977205779, 0.168957778, 2.527353065, 0.320662084, 0.4426287, 1.79169589, 0.233973909, 0.162996213, 0.189156965, 0.139711039, 0.179337916, 0.214335811, 0.214756628, 0.121054846, 0.190209005, 0.133048113, 0.461775845, 0.340510591, 1.576167765, 2.357834198, 0.166222472, 1.507504559, 0.91036611, 0.239234114, 0.158647777, 0.131294712, 0.139711039, 0.113199607, 0.471244214, 0.167414785, 0.172604853, 0.185299481, 1.171693085, 1
0.423008625, 0.675925926, 0.439751395, 2.702308473, 5.899036022, 0.302004059, 0.215119229, 7.104642314, 0.273972603, 1.657661086, 0.456874683, 0.379249112, 0.453450025, 0.369863014, 0.979959411, 0.84906139, 1.928843227, 2.575342466, 0.571410452, 0.866438356, 0.343607306, 0.417047184, 0.21638762, 1.530314561, 3.677321157, 1.326103501, 0.278538813, 0.344368341, 0.895991882, 0.179477423, 0.545408422, 2.87201928, 0.5579655, 0.591197362, 0.501902588, 0.966768138, 0.755327245, 0.510908168, 0.735159817, 0.475773719, 0.418822933, 0.587519026, 0.725139523, 0.186232243, 1.014771362, 0.181708955, 2.553042618, 0.33769171, 0.440667185, 2.148067001, 0.233373383, 0.172591703, 0.209626122, 0.146512121, 0.18686833, 0.206233656, 0.21803661, 0.123259594, 0.190826207, 0.142342215, 0.473178316, 0.339599972, 1.576153792, 2.371333663, 0.177609725, 1.553678705, 0.919216906, 0.259594318, 0.163615803, 0.143967772, 0.146512121, 0.121351332, 0.472188847, 0.165100007, 0.190402149, 0.176125521, 1.161283483, 1
0.382194684, 0.60345671, 0.383499103, 2.470895157, 4.552258275, 0.289091798, 0.201858797, 6.381705527, 0.244741562, 1.401760965, 0.426707973, 0.363932822, 0.416761781, 0.344692646, 0.850644057, 0.730474482, 1.753790967, 2.172672428, 0.520300016, 0.772541986, 0.345997065, 0.416109571, 0.211478885, 1.151475624, 2.818196641, 1.254198598, 0.296755258, 0.328713517, 0.823740421, 0.181803359, 0.535300832, 2.449861406, 0.548018914, 0.543127344, 0.510516876, 0.891081037, 0.677645524, 0.42996902, 0.670634274, 0.425403555, 0.381379423, 0.514104027, 0.694929072, 0.167825851, 0.931713486, 0.163580526, 2.637882757, 0.300605185, 0.413332129, 1.464908319, 0.231234757, 0.163309547, 0.198988348, 0.128082377, 0.178303676, 0.192665523, 0.210821064, 0.113720531, 0.182639328, 0.12663716, 0.476018427, 0.304489206, 1.528949508, 2.328877247, 0.14967031, 1.410261042, 0.910486858, 0.23141541, 0.170716286, 0.111823683, 0.128082377, 0.121217596, 0.474573209, 0.147954114, 0.160148135, 0.191671936, 1.175503568, 1
0.399864223, 0.637813985, 0.405295316, 2.652579769, 5.181602172, 0.304650373, 0.208078751, 6.666327223, 0.253903598, 1.52766463, 0.456720978, 0.385607604, 0.419891378, 0.370502376, 0.891547862, 0.792260692, 1.843007468, 2.430244399, 0.553462322, 0.816191446, 0.365241005, 0.438221317, 0.221486762, 1.233027834, 3.00407332, 1.328750849, 0.288187373, 0.342498303, 0.876782077, 0.184996606, 0.545655126, 2.565682281, 0.548540394, 0.590970808, 0.544467074, 0.954854039, 0.750678887, 0.47233537, 0.697895451, 0.454005431, 0.425661914, 0.547352342, 0.714019009, 0.170993487, 0.915512338, 0.17457114, 2.652692414, 0.309788093, 0.424089533, 1.644803229, 0.228878085, 0.165489405, 0.200348592, 0.133565728, 0.171268691, 0.202550225, 0.217227777, 0.130721952, 0.188881754, 0.136226034, 0.473351069, 0.329144115, 1.542519035, 2.407210348, 0.166590221, 1.428492799, 0.938446014, 0.247225025, 0.172736446, 0.121915421, 0.133565728, 0.116319604, 0.481607192, 0.157967159, 0.182735529, 0.206861756, 1.196037061, 1
0.391501784, 0.624391826, 0.4041518, 2.623905287, 5.215212455, 0.304573467, 0.19672397, 6.449237755, 0.244242621, 1.610120013, 0.447778138, 0.377067791, 0.441939669, 0.359552384, 0.91469348, 0.796140123, 1.784138826, 2.48426857, 0.544761596, 0.80343821, 0.349172884, 0.416801816, 0.222186182, 1.229970808, 2.943723646, 1.282679209, 0.280408693, 0.327602984, 0.854849173, 0.182127798, 0.538274408, 2.541355822, 0.54265326, 0.596983458, 0.522542978, 0.965131366, 0.757865715, 0.493674992, 0.708076549, 0.467564061, 0.424099903, 0.587577035, 0.751216348, 0.174225415, 0.947373148, 0.185810507, 2.671486304, 0.32052088, 0.40610687, 1.845352492, 0.22038617, 0.186349349, 0.209788954, 0.142433767, 0.163358779, 0.20233498, 0.202424787, 0.132555007, 0.182308038, 0.138931298, 0.447328244, 0.317736866, 1.517377638, 2.380871127, 0.18194881, 1.471306691, 0.922676246, 0.245442299, 0.17350696, 0.137584194, 0.142433767, 0.115671307, 0.475527616, 0.162999551, 0.186439156, 0.185002245, 1.155904805, 1
0.364487927, 0.587427144, 0.420482931, 2.543713572, 4.521856786, 0.321815154, 0.209616986, 6.353663614, 0.25020816, 1.423189009, 0.439841799, 0.389050791, 0.423397169, 0.416944213, 0.847835137, 0.738967527, 1.760407993, 2.215237302, 0.553080766, 0.756869276, 0.369900083, 0.443796836, 0.225020816, 1.104704413, 2.717110741, 1.329933389, 0.300791007, 0.332014988, 0.845337219, 0.206286428, 0.527060783, 2.35949209, 0.522897585, 0.471065779, 0.544754371, 0.923605329, 0.719608659, 0.439841799, 0.683597002, 0.425270608, 0.42173189, 0.537885096, 0.695670275, 0.157321451, 0.833147667, 0.173164996, 2.754796386, 0.296942691, 0.396212403, 1.395345959, 0.212031192, 0.178982547, 0.195692536, 0.131080579, 0.170565664, 0.210669637, 0.191855428, 0.127738582, 0.16969922, 0.123777695, 0.500804555, 0.313157569, 1.52952098, 2.347196435, 0.172546107, 1.587325164, 0.93501671, 0.247802946, 0.191236539, 0.129595247, 0.131080579, 0.112513925, 0.493873004, 0.171432108, 0.169327887, 0.218096299, 1.162520114, 1
0.382148693, 0.595792484, 0.399101307, 2.527573529, 4.629493464, 0.317810458, 0.213235294, 6.219566993, 0.232638889, 1.495506536, 0.436070261, 0.393382353, 0.437704248, 0.365604575, 0.868464052, 0.741830065, 1.758578431, 2.341503268, 0.537785948, 0.775326797, 0.369281046, 0.442810458, 0.224877451, 1.113357843, 2.699754902, 1.30494281, 0.289215686, 0.335988562, 0.851102941, 0.19505719, 0.522875817, 2.335988562, 0.52124183, 0.593341503, 0.55004085, 0.950776144, 0.76123366, 0.428921569, 0.702410131, 0.450571895, 0.420547386, 0.543300654, 0.733251634, 0.15714977, 0.821195258, 0.173360755, 2.758649891, 0.296031938, 0.380837164, 1.471086378, 0.203968062, 0.176143237, 0.19392693, 0.132591338, 0.179530607, 0.199370917, 0.211952577, 0.131018631, 0.17940963, 0.126300508, 0.49177353, 0.327486088, 1.491652553, 2.310670215, 0.17021534, 1.553472054, 0.917251391, 0.245705299, 0.184611662, 0.133317203, 0.132591338, 0.122308251, 0.507016695, 0.172392935, 0.200096782, 0.221993709, 1.141422695, 1
0.387946518, 0.586509679, 0.431650369, 2.527040511, 4.78108162, 0.316902814, 0.222111355, 6.307723009, 0.239074037, 1.594492117, 0.445819198, 0.388744762, 0.440630613, 0.364997007, 0.885651567, 0.763719816, 1.757333865, 2.434444223, 0.558970265, 0.785471962, 0.364398324, 0.449211734, 0.239473159, 1.137697066, 2.691079625, 1.296747156, 0.288166035, 0.340451008, 0.842745959, 0.215126721, 0.526441828, 2.300738376, 0.533825584, 0.613450409, 0.560566753, 0.963679904, 0.786868888, 0.464178807, 0.71482738, 0.469966075, 0.435242467, 0.588106166, 0.770504889, 0.160860163, 0.880706391, 0.181523306, 2.767659779, 0.304420951, 0.375300336, 1.680081691, 0.200144161, 0.194738107, 0.209034118, 0.132868813, 0.165545411, 0.195458914, 0.186448823, 0.125420471, 0.166025949, 0.135631908, 0.456631427, 0.317755887, 1.438010572, 2.330009611, 0.168668909, 1.519221528, 0.900528592, 0.261893321, 0.188971648, 0.153772225, 0.132868813, 0.121215762, 0.492431523, 0.177318597, 0.207592504, 0.23522345, 1.104757328, 1
0.343695162, 0.562547004, 0.361243419, 2.412885435, 3.949360742, 0.330157934, 0.225620456, 6.060165455, 0.254951116, 1.625219353, 0.462772625, 0.404111306, 0.432940587, 0.379794435, 0.832288794, 0.695161695, 1.691150664, 2.257959388, 0.546502883, 0.770619203, 0.384306844, 0.473301579, 0.233642517, 0.998746553, 2.575582853, 1.292053146, 0.299573828, 0.334921033, 0.830533968, 0.212083229, 0.501128102, 2.189019804, 0.527701178, 0.532714966, 0.505139133, 0.865630484, 0.737277513, 0.418149912, 0.690649286, 0.419654049, 0.404111306, 0.473301579, 0.729506142, 0.136392206, 0.761313639, 0.164676304, 2.798554368, 0.286769327, 0.3654934, 1.184789441, 0.198302954, 0.179761157, 0.173161534, 0.129792583, 0.155876807, 0.192803268, 0.184003771, 0.108108108, 0.164362036, 0.128221245, 0.486800754, 0.331081081, 1.450031427, 2.265556254, 0.170804525, 1.470930233, 0.957888121, 0.232715273, 0.189189189, 0.146134507, 0.129792583, 0.121935889, 0.4902577, 0.169076053, 0.182589566, 0.243714645, 1.104494029, 1
0.346593734, 0.551466932, 0.390353058, 2.445052213, 4.236200895, 0.343610144, 0.229239184, 6.023371457, 0.24067628, 1.674042765, 0.419691696, 0.397563401, 0.426902039, 0.393585281, 0.860019891, 0.723272004, 1.715315763, 2.393336648, 0.604425659, 0.807309796, 0.430631527, 0.489806067, 0.244654401, 1.039532571, 2.602933864, 1.289159622, 0.307061164, 0.344107409, 0.845350572, 0.211586275, 0.485082049, 2.226255594, 0.539035306, 0.568125311, 0.517652909, 0.977125808, 0.767031328, 0.429139731, 0.709845848, 0.434112382, 0.416956738, 0.510691198, 0.772501243, 0.142407553, 0.815420928, 0.168056648, 2.820141621, 0.283870968, 0.382218725, 1.258221873, 0.194649882, 0.197167585, 0.169630212, 0.120849725, 0.172462628, 0.191502754, 0.19779701, 0.117859953, 0.174350905, 0.133123525, 0.493312352, 0.365538946, 1.467663257, 2.307159717, 0.176396538, 1.517387884, 0.947915028, 0.231471282, 0.208497246, 0.155310779, 0.120849725, 0.136900079, 0.502281668, 0.180015736, 0.199685287, 0.269866247, 1.136585366, 1
0.365906887, 0.5528613, 0.386275461, 2.473811833, 4.347235694, 0.353782735, 0.232783705, 6.085354025, 0.242725509, 1.677740058, 0.443986421, 0.402036857, 0.441561591, 0.403491756, 0.877061106, 0.723326867, 1.711202716, 2.512609117, 0.581959263, 0.839476237, 0.382638215, 0.46071775, 0.249757517, 1.054558681, 2.56813773, 1.278128031, 0.299466537, 0.356207565, 0.83171678, 0.20756547, 0.51042677, 2.215324927, 0.53685742, 0.577352085, 0.548981571, 1.000969932, 0.820562561, 0.467992241, 0.765033948, 0.472841901, 0.441319108, 0.570562561, 0.822259942, 0.145508422, 0.837180287, 0.17139738, 2.899563319, 0.281191516, 0.350436681, 1.471303805, 0.184341859, 0.205708047, 0.181222707, 0.114940736, 0.16625078, 0.189488459, 0.173580786, 0.123206488, 0.167186525, 0.134747349, 0.474266999, 0.355427324, 1.42202121, 2.27963194, 0.177635683, 1.553337492, 0.902838428, 0.234248284, 0.213661884, 0.172645041, 0.114940736, 0.130068621, 0.487991266, 0.194635059, 0.220056145, 0.242514036, 1.085620711, 1
