"sex","age","race","priors.count","charge.degree","days","score"
2,31,1,1,6,64,0
2,56,3,4,6,0,0
2,45,1,15,6,1,0
2,45,1,15,6,1,0
2,45,1,15,6,1,0
2,30,3,0,6,1,0
2,33,3,7,6,1,0
2,33,3,7,6,1,0
2,23,3,0,10,2,0
2,31,1,0,11,0,0
1,29,3,1,6,1,0
2,41,3,14,6,1,1
2,41,3,14,6,1,1
1,26,3,0,6,1,1
1,26,3,0,6,1,1
1,26,3,0,6,1,1
2,23,1,3,10,0,1
2,31,3,6,6,1,1
2,64,1,13,6,1,1
2,64,1,13,6,1,1
2,64,1,13,6,1,1
2,24,1,2,6,0,1
2,24,1,2,6,0,1
2,24,1,2,6,0,1
2,24,1,2,6,0,1
2,24,1,2,6,0,1
2,44,1,8,11,4296,1
2,26,1,5,6,1,1
2,26,1,5,6,1,1
2,26,1,5,6,1,1
2,53,3,19,6,1,1
2,53,3,19,6,1,1
1,33,3,4,10,1,1
1,33,3,4,10,1,1
1,33,3,4,10,1,1
1,33,3,4,10,1,1
2,25,1,0,5,1,1
2,25,1,0,5,1,1
2,28,3,8,6,0,1
2,29,1,0,6,0,1
2,29,1,0,6,0,1
2,29,1,0,6,0,1
2,48,3,20,6,562,1
2,48,3,20,6,562,1
2,48,3,20,6,562,1
2,30,1,3,6,1,1
2,31,1,15,5,1,1
2,27,1,0,6,1,1
2,30,4,0,10,0,1
2,53,3,8,6,13,1
2,63,1,10,10,906,1
2,46,3,9,6,1,1
2,46,3,9,6,1,1
2,27,1,6,5,0,1
2,27,1,6,5,0,1
2,27,1,6,5,0,1
2,24,1,4,10,1,1
2,29,1,5,6,0,1
2,29,1,5,6,0,1
2,29,1,5,6,0,1
2,29,1,5,6,0,1
2,29,1,5,6,0,1
2,27,3,1,6,1,1
2,27,3,1,6,1,1
2,27,3,1,6,1,1
2,27,3,1,6,1,1
2,27,3,1,9,44,1
2,52,1,3,6,1,1
2,22,3,3,6,7,1
2,20,6,0,6,1,1
2,23,1,2,11,192,1
2,23,1,2,11,192,1
2,54,1,6,4,864,1
2,54,1,6,4,864,1
2,40,3,4,6,1,1
2,40,3,4,6,1,1
2,25,1,10,5,138,1
2,25,1,10,5,138,1
2,36,1,9,5,1,1
2,36,1,9,5,1,1
2,21,6,1,6,1,1
2,21,6,1,6,1,1
2,21,6,1,6,1,1
2,21,6,1,6,1,1
2,21,6,1,6,1,1
2,30,3,6,6,1,1
2,71,1,12,10,804,1
1,20,3,0,6,1,1
2,24,3,8,6,0,1
2,24,3,8,6,0,1
2,24,3,8,6,0,1
2,24,3,8,6,0,1
2,24,3,8,6,0,1
2,31,3,0,10,1,1
2,35,3,7,6,0,1
2,35,3,7,6,0,1
2,27,1,0,6,1,1
2,34,3,0,6,0,1
2,34,3,0,6,0,1
2,33,1,5,6,1,1
2,31,1,1,10,1,1
2,22,3,4,6,36,1
2,22,3,4,6,36,1
2,21,3,1,6,1,1
1,30,4,4,6,36,1
2,32,1,3,6,1,1
2,32,1,3,6,1,1
2,32,1,3,6,1,1
2,32,1,11,6,2,1
2,32,1,11,6,2,1
2,33,1,8,11,1,1
1,20,1,0,6,1,1
1,26,3,0,11,2,1
2,52,6,13,6,1,1
2,52,6,13,6,1,1
2,52,6,13,6,1,1
2,52,6,13,6,1,1
2,52,6,13,6,1,1
2,52,6,13,6,1,1
2,52,6,13,6,1,1
2,52,6,13,6,1,1
2,52,6,13,6,1,1
2,52,6,13,6,1,1
2,52,6,13,6,1,1
1,30,3,3,6,1,1
1,30,3,3,6,1,1
1,30,3,3,6,1,1
2,30,1,1,9,1,1
2,30,1,1,9,1,1
1,49,3,6,6,56,1
2,31,3,0,6,1,1
2,31,3,0,6,1,1
1,21,1,0,10,4,1
1,32,1,5,6,1,1
2,30,1,2,10,1,1
2,30,1,2,10,1,1
2,28,1,6,10,1,1
2,39,1,3,12,1637,1
2,22,1,1,6,1,1
1,38,3,2,6,35,1
1,38,3,2,6,35,1
1,38,3,2,6,35,1
1,38,3,2,6,35,1
1,38,3,2,6,35,1
1,28,3,0,10,2,1
2,24,6,5,6,1,1
2,37,6,1,6,2,1
2,43,3,11,6,56,1
2,21,1,1,6,1,1
2,21,1,1,6,1,1
2,21,1,1,6,1,1
2,28,1,2,10,2147,1
2,45,1,3,6,23,1
2,45,1,3,6,23,1
1,30,1,2,6,1,1
1,41,1,5,10,1,1
2,22,1,0,6,1,1
1,23,1,3,6,1,1
1,23,1,3,6,1,1
2,28,3,1,6,0,1
2,44,3,8,10,1,1
2,44,3,8,10,1,1
2,44,3,8,10,1,1
2,44,3,8,10,1,1
1,20,1,0,6,1,1
1,47,3,2,5,1,1
2,36,3,8,6,0,1
1,24,3,1,10,32,1
2,23,4,1,6,1,1
2,23,4,1,6,1,1
1,23,3,5,5,1,1
1,23,3,5,5,1,1
2,30,1,2,6,1,1
2,30,1,2,6,1,1
2,30,1,2,6,1,1
2,22,4,0,6,0,1
2,22,4,0,6,0,1
2,20,1,1,5,0,1
2,20,1,1,5,0,1
2,66,1,8,5,562,1
2,25,3,0,6,1,1
2,25,3,0,6,1,1
2,27,3,0,6,1,1
2,30,1,11,6,0,1
2,30,1,11,6,0,1
2,44,1,24,10,31,1
2,44,1,24,10,31,1
2,52,1,3,6,1,1
2,52,1,3,6,1,1
2,58,3,9,10,1,1
2,19,1,1,6,48,1
2,19,1,1,6,48,1
2,23,3,0,6,1,1
1,21,1,0,10,0,1
2,27,3,1,6,0,1
2,21,1,1,6,36,1
2,21,1,1,6,36,1
2,48,1,5,6,1,1
2,48,1,5,6,1,1
2,22,1,2,4,1,1
2,22,1,2,4,1,1
2,20,3,0,10,1,1
2,27,3,8,6,1,1
2,27,3,8,6,1,1
2,53,3,36,6,7,1
2,53,3,36,6,7,1
2,53,3,36,6,7,1
2,53,3,36,6,7,1
2,53,3,36,6,7,1
2,21,4,3,6,22,1
2,21,4,3,6,22,1
1,36,1,0,5,1,1
2,28,3,1,6,4,1
2,28,3,1,6,4,1
2,28,1,3,6,862,1
2,28,1,3,6,862,1
1,30,3,0,10,1,1
1,25,1,2,6,86,1
1,25,1,2,6,86,1
2,23,1,1,6,1,1
1,41,1,6,10,1186,1
1,21,3,0,6,0,1
2,21,3,2,6,1,1
2,21,3,2,6,1,1
1,23,1,0,6,1,1
1,23,1,0,6,1,1
2,20,1,1,6,48,1
2,20,1,1,6,48,1
2,20,1,1,6,48,1
2,45,3,0,10,2,1
2,49,1,3,6,1,1
2,49,1,3,6,1,1
2,49,1,3,6,1,1
2,34,4,2,10,271,1
2,25,4,1,6,1,1
2,25,1,7,5,0,1
2,25,1,7,5,0,1
2,22,3,2,10,1,1
2,22,3,2,10,1,1
2,22,3,2,10,1,1
2,21,1,0,6,1,1
2,21,1,0,6,1,1
2,40,3,0,6,1,1
2,40,3,0,6,1,1
2,42,1,3,10,1,1
2,42,1,3,10,1,1
2,21,3,3,10,8,1
2,35,1,2,6,1,1
2,36,1,8,6,0,1
2,28,2,1,6,1,1
2,36,1,14,5,1,1
2,36,1,14,5,1,1
2,36,1,14,5,1,1
2,29,1,2,5,1,1
2,26,1,6,5,35,1
2,26,1,6,5,35,1
2,26,1,6,5,35,1
2,35,1,29,6,74,1
1,39,3,0,11,2,1
1,22,1,0,6,1,1
2,53,1,11,9,1,1
2,22,1,2,5,1,1
2,22,3,1,6,1,1
2,22,3,1,6,1,1
2,22,3,1,6,1,1
2,22,3,1,6,1,1
2,28,1,8,6,1,1
2,28,1,8,6,1,1
2,28,1,8,6,1,1
2,28,1,8,6,1,1
2,20,1,0,6,0,1
2,20,1,0,6,0,1
2,20,1,0,6,0,1
2,20,1,0,6,0,1
2,29,3,0,10,0,1
2,58,1,21,10,2,1
2,58,1,21,10,2,1
2,58,1,21,10,2,1
2,58,1,21,10,2,1
2,22,1,3,6,1,1
2,22,1,3,6,1,1
2,57,1,1,6,1,1
2,57,1,1,6,1,1
2,29,1,2,6,1,1
1,24,3,0,6,1,1
2,25,4,2,6,1,1
2,28,4,2,10,263,1
2,34,3,9,6,1,1
2,26,1,1,10,1,1
2,26,1,1,10,1,1
2,26,1,1,10,1,1
2,29,1,3,6,0,1
2,52,3,6,6,1,1
2,52,3,6,6,1,1
1,34,5,4,5,152,1
1,34,5,4,5,152,1
1,34,5,4,5,152,1
1,34,5,4,5,152,1
2,23,1,6,6,1,1
2,23,1,6,6,1,1
2,35,1,8,6,1,1
2,35,1,8,6,1,1
2,58,1,12,10,1,1
2,58,1,12,10,1,1
2,58,1,12,10,1,1
2,58,1,12,10,1,1
2,58,1,12,10,1,1
2,58,1,12,10,1,1
2,58,1,12,10,1,1
2,58,1,12,10,1,1
2,58,1,12,10,1,1
2,23,3,1,10,1,1
2,23,3,1,10,1,1
2,53,1,17,6,353,1
2,53,1,17,6,353,1
2,34,3,4,6,1,1
2,35,2,0,6,1,1
2,35,1,0,6,0,1
2,35,1,0,6,0,1
2,50,2,5,6,0,1
2,50,2,5,6,0,1
2,49,1,18,6,1,1
2,31,1,6,4,2,1
2,31,1,6,4,2,1
2,38,1,0,6,1,1
1,22,4,2,6,100,1
1,22,4,2,6,100,1
1,22,4,2,6,100,1
2,27,3,1,10,493,1
2,27,3,1,10,493,1
2,29,1,4,6,53,1
2,26,4,7,6,1,1
2,26,4,7,6,1,1
2,26,4,7,6,1,1
2,26,4,7,6,1,1
2,66,1,33,6,1,1
2,66,1,33,6,1,1
2,66,1,33,6,1,1
2,27,3,2,6,1,1
2,26,1,1,6,1510,1
2,30,3,1,6,1,1
2,48,6,12,6,0,1
1,34,3,4,6,1,1
2,59,1,10,6,1,1
2,59,1,10,6,1,1
2,59,1,10,6,1,1
2,59,1,10,6,1,1
2,59,1,10,6,1,1
2,29,1,5,6,1,1
2,29,1,5,6,1,1
2,48,3,1,5,1,1
2,48,3,1,5,1,1
2,48,3,1,5,1,1
2,24,3,3,5,1,1
2,52,1,4,11,0,1
2,45,3,10,6,1,1
2,45,3,10,6,1,1
2,45,3,10,6,1,1
2,35,1,0,6,1,1
2,42,1,14,6,1,1
2,42,1,14,6,1,1
2,42,1,14,6,1,1
2,35,1,6,10,1,1
2,35,1,6,10,1,1
2,21,4,0,6,1,1
2,21,4,0,6,1,1
2,21,4,0,6,1,1
2,46,3,2,6,1,1
2,46,3,2,6,1,1
2,46,3,2,6,1,1
2,27,1,0,4,1,1
2,42,1,8,6,1,1
2,58,1,6,6,1,1
2,58,1,6,6,1,1
2,49,1,15,6,79,1
2,49,1,15,6,79,1
2,26,1,3,6,1,1
2,26,1,3,6,1,1
2,21,1,3,5,1,1
2,21,1,3,5,1,1
2,22,1,3,5,11,1
2,41,3,1,5,7,1
2,41,3,1,5,7,1
2,23,1,1,6,1,1
2,23,1,1,6,1,1
2,38,1,15,6,1,1
2,26,4,4,6,1,1
2,22,1,2,6,1,1
2,22,1,2,6,1,1
2,22,1,2,6,1,1
2,28,3,8,5,161,1
2,28,3,8,5,161,1
2,30,1,5,6,1,1
2,30,1,5,6,1,1
2,30,6,0,10,1,1
2,30,6,0,10,1,1
2,30,6,0,10,1,1
2,30,6,0,10,1,1
2,53,3,0,6,1,1
1,31,3,0,6,2,1
2,21,1,4,6,68,1
2,21,1,4,6,68,1
2,21,1,4,6,68,1
1,21,3,0,5,1,1
2,48,3,3,6,1,1
2,48,3,3,6,1,1
1,24,3,0,5,0,1
2,22,1,1,6,1,1
2,27,1,3,10,1,1
2,59,1,17,6,65,1
2,59,1,17,6,65,1
2,30,1,1,10,0,1
2,30,1,1,10,0,1
2,27,3,6,6,1,1
2,27,3,6,6,1,1
2,28,1,5,10,0,1
2,25,1,4,6,1,1
2,25,1,4,6,1,1
2,30,4,6,6,1,1
1,22,1,0,12,1,1
2,21,1,1,10,45,1
2,21,1,1,10,45,1
2,61,1,15,6,1,1
2,61,1,15,6,1,1
2,61,1,15,6,1,1
2,61,1,15,6,1,1
2,61,1,15,6,1,1
2,61,1,15,6,1,1
2,61,1,15,6,1,1
2,26,3,3,5,1,1
2,26,3,3,5,1,1
2,25,3,1,6,1,1
2,23,3,3,5,0,1
2,23,3,3,5,0,1
2,38,1,11,6,1,1
2,38,1,11,6,1,1
2,20,1,1,6,1,1
1,31,1,10,6,1,1
1,45,3,1,6,0,1
2,23,1,4,6,330,1
2,23,1,4,6,330,1
2,23,1,4,6,330,1
2,23,1,4,6,330,1
1,36,1,2,5,2,1
1,36,1,2,5,2,1
2,27,1,13,5,1,1
2,22,1,3,6,1,1
2,23,4,2,10,19,1
2,23,4,2,10,19,1
2,48,3,1,6,1,1
2,48,3,1,6,1,1
2,21,1,0,6,1,1
2,21,1,0,6,1,1
2,33,3,5,9,32,1
2,31,1,2,11,565,1
2,28,6,0,10,1,1
2,36,1,0,10,1,1
2,27,3,0,6,0,1
2,21,2,0,6,1,1
2,31,1,5,6,1,1
2,31,1,5,6,1,1
2,31,1,5,6,1,1
2,36,1,4,10,1,1
2,36,1,1,10,556,1
1,48,1,4,6,1,1
1,48,1,4,6,1,1
2,47,3,2,6,0,1
2,47,3,2,6,0,1
2,57,1,20,6,0,1
2,57,1,20,6,0,1
2,57,1,20,6,0,1
2,24,1,1,10,1,1
2,26,1,10,11,6,1
2,26,1,10,11,6,1
2,26,1,10,11,6,1
2,26,1,8,5,52,1
2,26,1,8,5,52,1
2,41,1,2,5,1,1
2,23,1,0,6,1,1
2,23,1,0,6,1,1
2,22,1,1,6,1,1
2,22,1,1,6,1,1
2,29,1,7,6,1,1
2,29,1,7,6,1,1
1,30,1,0,6,1,1
2,48,1,2,6,0,1
2,34,1,10,5,0,1
2,34,1,10,5,0,1
2,34,1,10,5,0,1
1,22,3,0,11,1,1
2,30,3,22,6,1,1
2,30,3,22,6,1,1
2,30,3,22,6,1,1
2,25,1,7,11,1,1
2,25,1,7,11,1,1
2,25,1,7,11,1,1
2,25,1,7,11,1,1
2,25,1,7,11,1,1
2,27,1,1,6,1,1
2,27,1,1,6,1,1
1,37,1,0,6,0,1
2,20,1,0,6,1,1
2,20,1,0,6,1,1
2,20,1,0,6,1,1
2,20,1,0,6,1,1
1,29,1,3,6,1,1
2,22,1,2,6,1,1
2,22,1,2,6,1,1
2,22,1,2,6,1,1
2,26,1,4,6,1,1
2,26,1,4,6,1,1
2,35,4,5,6,654,1
2,27,5,3,10,0,1
1,23,1,0,5,1,1
2,26,1,5,6,1,1
2,26,1,5,6,1,1
2,25,1,6,5,1,1
2,25,1,6,5,1,1
2,25,1,6,5,1,1
2,39,4,2,6,44,1
2,39,4,2,6,44,1
2,39,4,2,6,44,1
2,41,1,8,6,29,1
1,35,1,4,6,1,1
2,57,1,11,6,1,1
2,48,3,0,6,1,1
2,48,3,0,6,1,1
1,37,1,3,6,1,1
2,24,1,0,6,1,1
2,24,1,0,6,1,1
2,24,1,0,6,1,1
2,26,3,2,6,38,1
2,33,6,2,6,1,1
2,33,6,2,6,1,1
1,24,1,1,10,0,1
2,28,3,2,6,1,1
2,29,6,3,10,0,1
1,19,3,1,11,100,1
2,36,4,11,9,42,1
2,36,4,11,9,42,1
1,29,3,1,6,1694,1
2,35,1,7,6,1,1
1,22,1,0,10,1,1
2,52,1,7,11,185,1
2,28,1,14,6,1,1
2,28,1,14,6,1,1
2,32,1,0,10,1,1
2,25,1,3,10,0,1
2,25,1,3,10,0,1
2,22,1,1,10,1,1
2,22,1,1,10,1,1
2,22,1,1,10,1,1
2,22,1,1,10,1,1
2,22,1,1,10,1,1
2,22,1,1,10,1,1
2,67,1,4,11,1,1
2,67,1,4,11,1,1
2,67,1,4,11,1,1
1,32,5,3,10,1,1
2,37,1,6,6,1,1
2,37,1,6,6,1,1
2,20,1,1,10,2,1
2,20,1,1,10,2,1
2,26,3,4,10,0,1
1,37,1,1,6,1,1
2,24,1,5,6,1,1
2,24,1,5,6,1,1
1,21,3,0,10,1,1
2,30,1,1,6,599,1
2,24,3,0,11,1,1
1,22,3,1,6,23,1
1,22,3,1,6,23,1
2,30,3,7,6,1,1
2,30,3,7,6,1,1
2,30,3,7,6,1,1
2,23,3,0,10,0,1
2,35,1,0,10,0,1
2,48,1,3,6,0,1
2,21,1,0,6,1,1
2,21,1,0,6,1,1
2,21,1,0,6,1,1
2,21,1,0,6,1,1
2,21,1,0,6,1,1
2,21,1,0,6,1,1
2,21,1,0,6,1,1
2,32,1,1,6,1,1
2,24,4,3,6,1,1
2,24,4,3,6,1,1
2,32,1,4,6,0,1
1,29,1,1,4,146,1
1,29,1,1,4,146,1
2,26,1,9,6,1,1
2,26,1,9,6,1,1
2,28,1,3,10,1,1
2,28,1,3,10,1,1
2,28,1,3,10,1,1
2,28,1,3,10,1,1
2,29,1,2,6,1,1
2,29,1,2,6,1,1
2,28,4,1,6,1,1
2,28,4,1,6,1,1
2,39,1,6,11,1,1
2,39,1,6,11,1,1
2,22,1,1,6,1,1
2,22,1,1,6,1,1
2,22,1,1,6,1,1
2,22,1,1,6,1,1
2,52,3,1,6,4696,1
2,25,1,0,10,1,1
2,28,1,10,10,1,1
2,28,1,10,10,1,1
2,28,1,10,10,1,1
2,27,1,4,6,1,1
2,32,4,1,6,1,1
2,23,1,3,5,784,1
2,31,1,12,10,1,1
2,47,3,4,6,59,1
2,47,3,4,6,59,1
2,47,3,4,6,59,1
2,24,1,2,6,1,1
2,24,1,2,6,1,1
2,24,1,2,6,1,1
2,24,1,2,6,1,1
2,25,3,1,6,1,1
2,25,3,1,6,1,1
2,25,3,1,6,1,1
2,22,1,6,6,1,1
1,26,3,0,6,1,1
2,30,1,1,10,1,1
2,30,1,1,10,1,1
2,45,1,0,6,3,1
2,45,1,0,6,3,1
2,33,1,7,6,1,1
2,42,3,5,4,0,1
2,42,3,5,4,0,1
1,21,3,0,10,1,1
1,21,3,0,10,1,1
2,27,1,10,6,1,1
2,27,1,10,6,1,1
2,27,1,10,6,1,1
2,38,1,2,5,2220,1
1,21,4,0,10,1,1
2,23,1,2,6,1,1
2,23,1,2,6,1,1
2,23,1,2,6,1,1
1,24,4,2,6,179,1
1,24,4,2,6,179,1
1,24,4,2,6,179,1
2,29,1,10,6,1,1
2,29,1,10,6,1,1
2,54,1,4,10,1,1
2,22,3,2,10,1,1
2,22,3,2,10,1,1
2,22,3,2,10,1,1
2,22,3,2,10,1,1
2,22,3,2,10,1,1
1,23,1,6,11,18,1
2,21,1,1,10,18,1
2,21,1,1,10,18,1
2,26,3,1,5,1,1
2,26,3,1,5,1,1
2,23,1,2,6,1,1
1,34,6,1,10,1,1
2,30,1,6,5,1,1
2,30,1,6,5,1,1
2,24,3,2,6,27,1
2,24,3,2,6,27,1
2,24,3,2,6,27,1
2,23,1,2,10,1,1
2,23,1,0,6,1,1
1,38,1,8,10,1,1
2,21,4,1,6,4,1
2,39,1,1,6,9,1
2,29,1,2,9,1,1
2,22,4,1,10,1,1
2,22,4,1,10,1,1
2,22,4,1,10,1,1
2,22,4,1,10,1,1
2,22,4,1,10,1,1
2,34,1,8,10,1073,1
2,25,1,2,6,1,1
2,25,1,2,6,1,1
2,35,1,17,10,1,1
2,35,1,17,10,1,1
2,35,1,17,10,1,1
2,30,3,13,6,1,1
2,30,3,13,6,1,1
2,33,1,1,6,1,1
2,27,1,5,6,168,1
1,26,1,3,10,7,1
2,36,1,16,6,0,1
2,36,1,16,6,0,1
2,36,1,16,6,0,1
2,36,1,16,6,0,1
2,36,1,16,6,0,1
2,36,1,16,6,0,1
2,36,1,16,6,0,1
1,25,1,5,10,2,1
1,25,1,5,10,2,1
1,25,1,5,10,2,1
2,24,1,1,11,458,1
2,29,3,2,6,0,1
1,21,1,0,10,1,1
2,36,1,4,10,1,1
1,26,1,4,6,0,1
1,26,1,4,6,0,1
1,50,3,30,12,1,1
1,50,3,30,12,1,1
1,50,3,30,12,1,1
1,50,3,30,12,1,1
1,50,3,30,12,1,1
1,50,3,30,12,1,1
1,50,3,30,12,1,1
1,50,3,30,12,1,1
2,21,1,4,6,29,1
2,21,1,4,6,29,1
2,57,1,19,6,1,1
2,27,1,2,5,1,1
1,49,3,4,6,1,1
2,20,1,2,4,45,1
2,20,1,2,4,45,1
2,29,3,1,10,1,1
1,22,1,1,6,1,1
1,22,1,1,6,1,1
2,35,1,7,6,1,1
2,32,3,6,10,30,1
2,34,1,1,10,1625,1
2,20,3,0,10,1,1
2,20,3,0,10,1,1
2,23,1,1,6,0,1
2,23,1,1,6,0,1
2,29,3,7,11,67,1
2,29,3,7,11,67,1
1,30,1,4,11,543,1
1,30,1,4,11,543,1
1,24,3,2,6,1,1
1,24,3,2,6,1,1
2,24,4,0,6,0,1
2,24,4,0,6,0,1
2,24,4,0,6,0,1
1,23,1,3,6,1,1
1,23,1,3,6,1,1
2,24,1,2,6,1425,1
2,25,6,1,5,1,1
2,38,3,5,6,1,1
2,38,3,5,6,1,1
2,38,3,5,6,1,1
2,38,3,5,6,1,1
2,38,3,5,6,1,1
2,38,3,5,6,1,1
2,30,1,10,7,198,1
2,30,1,10,7,198,1
2,30,1,10,7,198,1
2,33,1,4,10,1,1
2,43,1,9,6,1,1
2,43,1,9,6,1,1
2,43,1,9,6,1,1
2,35,1,5,6,1,1
2,35,1,5,6,1,1
2,53,3,1,4,246,1
1,52,3,6,10,1832,1
1,24,1,0,6,1,1
2,24,1,5,6,1,1
2,24,1,5,6,1,1
2,24,1,5,6,1,1
2,27,3,1,6,101,1
2,27,3,1,6,101,1
2,31,3,3,10,37,1
2,31,3,3,10,37,1
2,39,1,2,10,1,1
1,60,3,0,6,0,1
1,24,1,0,6,1,1
2,35,3,4,6,1,1
2,35,3,4,6,1,1
2,21,3,2,6,1,1
1,60,3,6,5,1,1
1,60,3,6,5,1,1
1,26,4,1,6,5,1
1,25,3,0,6,0,1
1,21,1,3,6,285,1
1,21,1,3,6,285,1
1,35,1,2,6,1,1
2,24,1,0,6,1,1
1,22,4,0,6,1,1
2,32,1,4,6,609,1
2,32,1,4,6,609,1
2,32,1,4,6,609,1
1,25,1,1,4,103,1
1,25,1,1,4,103,1
2,50,1,4,11,3,1
2,25,1,4,5,1,1
2,25,1,4,5,1,1
2,25,1,4,5,1,1
2,25,1,4,5,1,1
2,25,1,4,5,1,1
1,33,3,2,6,1,1
1,33,3,2,6,1,1
2,24,6,5,6,1,1
2,25,1,5,6,1,1
2,25,1,5,6,1,1
2,25,1,5,6,1,1
2,25,1,5,6,1,1
1,30,3,0,6,0,1
1,29,3,3,6,1,1
2,27,1,1,4,33,1
2,27,1,1,4,33,1
2,49,3,8,6,0,1
2,49,3,8,6,0,1
2,28,1,5,6,1,1
2,28,1,5,6,1,1
2,28,1,5,6,1,1
2,28,1,5,6,1,1
2,32,1,4,6,0,1
2,28,1,7,6,1,1
2,28,1,7,6,1,1
2,28,1,7,6,1,1
2,28,1,7,6,1,1
2,21,3,1,6,1,1
2,21,3,1,6,1,1
2,34,1,3,6,1,1
2,24,1,2,10,1,1
2,24,1,2,10,1,1
2,33,1,6,10,1,1
2,33,1,6,10,1,1
2,21,3,1,6,1,1
2,21,3,1,6,1,1
2,21,3,1,6,1,1
2,21,3,1,6,1,1
2,30,3,10,9,378,1
2,37,1,9,11,1,1
2,22,1,0,6,1,1
2,22,1,0,6,1,1
1,39,1,22,6,49,1
1,39,1,22,6,49,1
1,39,1,22,6,49,1
1,39,1,22,6,49,1
2,30,3,9,11,1,1
2,30,3,9,11,1,1
2,26,4,0,11,1,1
2,26,4,0,11,1,1
2,28,1,4,10,1,1
1,44,3,1,10,6,1
1,44,3,1,10,6,1
2,47,4,1,6,1,1
2,50,1,6,5,110,1
2,50,1,6,5,110,1
2,21,1,0,11,7,1
2,21,4,0,6,1,1
2,44,1,2,6,1,1
2,44,1,2,6,1,1
2,23,3,6,6,1,1
1,34,3,6,6,1,1
1,34,3,6,6,1,1
1,34,3,6,6,1,1
1,34,3,6,6,1,1
1,34,3,6,6,1,1
2,44,3,8,5,1,1
2,26,3,0,5,3,1
2,26,3,0,5,3,1
2,26,3,0,5,3,1
2,41,3,10,6,39,1
2,41,3,10,6,39,1
2,24,4,0,6,1,1
2,49,3,12,10,24,1
2,49,3,12,10,24,1
2,49,3,12,10,24,1
2,26,3,0,5,1,1
2,57,1,16,6,1,1
2,57,1,16,6,1,1
2,57,1,16,6,1,1
2,28,4,11,10,0,1
2,28,4,11,10,0,1
2,22,1,4,5,1,1
1,51,3,5,6,0,1
2,32,1,0,6,1,1
2,32,1,0,6,1,1
2,32,1,0,6,1,1
1,25,3,0,11,1,1
2,22,1,2,8,1,1
1,21,3,5,6,1,1
1,21,3,5,6,1,1
2,26,1,6,10,0,1
2,26,1,6,10,0,1
2,26,1,6,10,0,1
2,31,3,0,6,1,1
2,31,3,0,6,1,1
2,31,3,0,6,1,1
2,31,3,0,6,1,1
2,31,3,0,6,1,1
2,23,1,0,10,1,1
2,20,1,0,6,1,1
2,20,1,0,6,1,1
2,31,1,3,6,1,1
2,31,1,3,6,1,1
2,31,1,3,6,1,1
2,31,1,3,6,1,1
2,53,1,8,6,1,1
1,24,3,0,10,1,1
2,28,1,1,10,1,1
2,43,3,4,5,0,1
2,22,1,1,10,1,1
2,37,3,0,6,1,1
2,59,3,17,6,25,1
2,59,3,17,6,25,1
2,23,1,0,6,1,1
2,23,1,0,6,1,1
2,23,1,0,6,1,1
2,23,1,0,6,1,1
2,21,4,0,6,1,1
2,21,4,0,6,1,1
2,26,3,0,6,0,1
2,41,1,2,6,1,1
2,27,3,1,11,1,1
2,27,3,1,11,1,1
2,27,3,1,11,1,1
2,27,3,1,11,1,1
2,33,1,16,10,243,1
2,33,1,16,10,243,1
2,33,1,16,10,243,1
2,33,1,16,10,243,1
2,21,6,0,6,1,1
2,57,3,15,6,32,1
2,45,3,1,5,1,1
2,45,3,1,5,1,1
2,34,1,7,5,0,1
2,34,1,7,5,0,1
2,22,1,1,6,1,1
2,22,1,1,6,1,1
2,41,1,7,6,1,1
2,23,4,3,6,37,1
1,26,1,1,6,1,1
1,26,1,1,6,1,1
2,23,3,5,10,0,1
2,23,3,5,10,0,1
2,23,3,5,10,0,1
2,42,4,3,11,100,1
2,25,1,8,6,1,1
2,25,1,8,6,1,1
2,25,1,8,6,1,1
2,27,1,2,6,6,1
2,27,1,2,6,6,1
1,23,1,0,10,1,1
2,30,1,2,11,1867,1
2,30,1,2,11,1867,1
2,48,1,9,6,0,1
2,48,1,9,6,0,1
2,32,1,2,6,0,1
2,26,4,5,5,90,1
2,26,4,5,5,90,1
2,24,1,5,6,1,1
2,24,1,5,6,1,1
2,24,1,5,6,1,1
1,26,1,3,6,306,1
1,26,1,3,6,306,1
1,26,1,3,6,306,1
2,22,1,3,6,21,1
1,21,3,1,6,86,1
1,21,3,1,6,86,1
1,21,3,1,6,86,1
2,31,3,2,10,1,1
2,31,3,2,10,1,1
1,34,1,0,6,1,1
2,30,3,6,6,1,1
2,24,1,4,6,1,1
2,24,1,4,6,1,1
2,24,1,4,6,1,1
1,30,3,7,10,17,1
2,23,4,0,5,1,1
2,23,4,0,5,1,1
1,31,6,4,6,1,1
2,26,1,0,6,1,1
1,21,3,0,6,1,1
1,21,3,0,6,1,1
2,31,3,5,6,103,1
2,31,3,5,6,103,1
1,25,3,5,6,4,1
1,25,3,5,6,4,1
1,25,3,5,6,4,1
1,25,3,5,6,4,1
1,25,3,5,6,4,1
1,25,3,5,6,4,1
1,25,3,5,6,4,1
1,25,3,5,6,4,1
1,25,3,5,6,4,1
1,47,1,1,6,762,1
2,35,1,2,11,1,1
1,39,1,2,5,1,1
1,39,1,2,5,1,1
2,44,3,7,4,130,1
2,44,3,7,4,130,1
2,27,3,4,6,0,1
2,27,3,4,6,0,1
2,55,3,13,6,1,1
2,55,3,13,6,1,1
2,55,3,13,6,1,1
2,55,3,13,6,1,1
2,55,3,13,6,1,1
