LTV,RecoveryRate,lgdTime,LossLogistic,lnRecovRate,Yprobit,Renting,event
0.6681854078,0.4730317042,0.5269682958,0.1079779727,-0.748592865,0.06765106,0,1
0.6908536048,0.7394006743,0.2605993257,-1.042855881,-0.301915321,-0.641498814,0,1
0.8005137227,0.4709578002,0.5290421998,0.1162997077,-0.752986785,0.0728624182,0,1
0.93298925,0.9432049144,0.0567950856,-2.809833758,-0.058471719,-1.58226025,0,1
1.023198089,0.8187436802,0.1812563198,-1.507858907,-0.199984211,-0.910587727,0,1
0.5498264041,0.0220178459,0.9779821541,3.7936381198,-3.815901976,2.0137509118,0,1
0.7493610781,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.7493610781,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.7493610781,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.7839829444,0.6190986037,0.3809013963,-0.485724016,-0.479490724,-0.303114253,1,1
0.3715046942,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.6891426934,0.1509761401,0.8490238599,1.7269654776,-1.890633467,1.0322558446,0,1
0.4117724717,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.7928983086,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.7928983086,1E-05,0.99999,11.512915465,-11.51292546,4.2648907939,0,1
0.7232852374,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.7232852374,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.7265043539,0.9877788153,0.0122211847,-4.392287902,-0.012296477,-2.250103603,0,1
0.7603990915,0.5571028324,0.4428971676,-0.229412225,-0.585005438,-0.143627866,0,1
0.6720793996,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.7492206894,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.6241571623,0.8020968566,0.1979031434,-1.399451633,-0.22052591,-0.849134802,0,1
0.9467820453,0.5413272793,0.4586727207,-0.16568712,-0.61373123,-0.103778106,0,1
0.8363875,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.9034178674,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.9034178674,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.3991805292,0.9657979608,0.0342020392,-3.340669395,-0.034800617,-1.822335609,0,1
0.6594173106,0.9965279407,0.0034720593,-5.659529308,-0.003478101,-2.699512316,0,1
0.6594173106,0.9972370575,0.0027629425,-5.888692279,-0.002766766,-2.774663502,0,1
0.6260509065,0.4162792817,0.5837207183,0.338066261,-0.876398894,0.2114212666,0,1
0.1241303972,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.5732056788,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.6918034655,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.2931566017,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.2931566017,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.6271455453,1E-05,0.99999,11.512915465,-11.51292546,4.2648907939,1,1
0.6271455453,1E-05,0.99999,11.512915465,-11.51292546,4.2648907939,0,1
0.8921873647,0.9253569388,0.0746430612,-2.517461975,-0.077575736,-1.442057609,0,1
0.5376975319,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.5159972435,0.9579575875,0.0420424125,-3.126124575,-0.042951774,-1.727461438,0,1
0.5159972435,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.8829968645,0.9769867766,0.0230132234,-3.748404137,-0.023282162,-1.995150694,0,1
1.246841889,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
1.246841889,0.9896899484,0.0103100516,-4.564272407,-0.010363568,-2.314868984,0,1
0.8312958901,0.9877959204,0.0122040796,-4.393705832,-0.012279161,-2.250642976,0,1
0.9938526641,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
1.0413126316,0.1789426638,0.8210573362,1.5235275038,-1.720689839,0.9194020308,0,1
0.6309535363,0.819855475,0.180144525,-1.515368629,-0.198627204,-0.914814445,0,1
1.4533736037,0.0895875705,0.9104124295,2.3186811284,-2.412538691,1.3432991078,0,1
1.4533736037,0.9168224686,0.0831775314,-2.399936597,-0.086841426,-1.384011078,0,1
0.9001249184,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.8151725662,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.3884041101,0.9990147531,0.0009852469,-6.921632512,-0.000985733,-3.094643799,0,1
1.0020034717,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.557236184,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.557236184,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.557236184,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.6162110943,1E-05,0.99999,11.512915465,-11.51292546,4.2648907939,0,1
0.6162110943,1E-05,0.99999,11.512915465,-11.51292546,4.2648907939,0,1
0.130190791,1E-05,0.99999,11.512915465,-11.51292546,4.2648907939,0,1
0.4465364262,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.4465364262,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
1.1088693122,0.8684653667,0.1315346333,-1.887457519,-0.141027571,-1.119166142,0,1
1.1088693122,0.6424527276,0.3575472724,-0.586025654,-0.442462041,-0.365022588,0,1
0.8176997029,0.6592755037,0.3407244963,-0.660067288,-0.416613769,-0.410486653,0,1
0.2952247047,0.9616011472,0.0383988528,-3.220572174,-0.039155522,-1.769576566,0,1
0.4738748057,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.6292656595,0.9438355257,0.0561644743,-2.821667492,-0.057803359,-1.587811595,0,1
0.6292656595,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.4819941621,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.4819941621,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.6413037619,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.6413037619,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
1.0000477366,0.9859013809,0.0140986191,-4.247479476,-0.014198949,-2.194531275,0,1
0.4333753991,1E-05,0.99999,11.512915465,-11.51292546,4.2648907939,1,1
0.4333753991,0.2494850226,0.7505149774,1.1013607237,-1.388356395,0.6761112016,1,1
0.4333753991,0.6502981117,0.3497018883,-0.620349847,-0.430324388,-0.386125431,0,1
0.4333753991,0.9324995082,0.0675004918,-2.62573374,-0.069886655,-1.494668483,0,1
0.6586992202,0.7287576898,0.2712423102,-0.988328735,-0.316413989,-0.609060074,0,1
0.8446920111,0.5132680391,0.4867319609,-0.053084619,-0.666957077,-0.033264175,0,1
1.0162228973,0.914607253,0.085392747,-2.371233574,-0.089260538,-1.369684229,0,1
1.0162228973,0.9719170945,0.0280829055,-3.544109461,-0.028484772,-1.909746886,0,1
0.9017189381,0.8210012963,0.1789987037,-1.523146125,-0.197230591,-0.919187693,0,1
0.5962057774,0.6393868114,0.3606131886,-0.572703726,-0.447245669,-0.356820248,0,1
0.376587024,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
1.2065783673,0.403936812,0.596063188,0.3890882217,-0.906496819,0.2431701058,0,1
1.2065783673,0.9730868411,0.0269131589,-3.587857985,-0.02728195,-1.928231661,0,1
0.4413992389,0.8927356389,0.1072643611,-2.118994048,-0.113464779,-1.241208536,0,1
1.0962199846,1E-05,0.99999,11.512915465,-11.51292546,4.2648907939,0,1
1.0962199846,0.1651104405,0.8348895595,1.6206848655,-1.801140692,0.9736690667,0,1
1.0076064304,0.5920685863,0.4079314137,-0.372523427,-0.524132796,-0.232869391,0,1
0.7855335111,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.9475039234,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.7571382069,0.6377133708,0.3622866292,-0.565453228,-0.449866359,-0.352353382,0,1
0.7156435269,0.4744165869,0.5255834131,0.1024230976,-0.745669468,0.0641721235,0,1
0.8984634035,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.2762899782,0.9920485499,0.0079514501,-4.826417734,-0.007983231,-2.41113639,0,1
1.3916986378,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
1.3916986378,0.9639511712,0.0360488288,-3.286166267,-0.036714638,-1.798500954,0,1
1.3916986378,0.330921819,0.669078181,0.7040187647,-1.105873128,0.4373691714,0,1
0.9892518029,0.5615424008,0.4384575992,-0.247424173,-0.577067994,-0.154880917,0,1
0.0725674241,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.7590764094,0.627483659,0.372516341,-0.521436724,-0.46603765,-0.325196071,0,1
0.9520472718,0.1461335973,0.8538664027,1.7652534913,-1.923234026,1.0531610324,1,1
0.9520472718,0.9717616784,0.0282383216,-3.538430609,-0.028644691,-1.907339462,1,1
0.9520472718,0.4486801248,0.5513198752,0.2060049595,-0.801445062,0.1289967132,0,1
1.9795274255,0.7282550272,0.2717449728,-0.985787272,-0.31710398,-0.607544009,1,1
1.9795274255,0.0916692305,0.9083307695,2.2934218176,-2.389568501,1.3305459385,0,1
1.313546,0.005384989,0.994615011,5.2187404678,-5.224140008,2.5500748931,0,1
1.313546,0.8510048528,0.1489951472,-1.742504095,-0.161337448,-1.040752793,0,1
1.313546,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
1.0436630117,0.6494653344,0.3505346656,-0.616689857,-0.431605817,-0.383877382,1,1
0.5891935683,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.5891935683,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.7791504969,0.64604043,0.35395957,-0.60167939,-0.436893192,-0.374652208,0,1
0.8106559557,0.560974806,0.439025194,-0.245119194,-0.578079284,-0.15344116,0,1
1.3442832199,1E-05,0.99999,11.512915465,-11.51292546,4.2648907939,1,1
1.3442832199,0.4344883092,0.5655116908,0.2635619306,-0.833586241,0.1649585358,0,1
1.3442832199,0.23668597,0.76331403,1.1709352778,-1.441021037,0.7170034952,1,1
0.5692327158,0.624182651,0.375817349,-0.507339784,-0.471312243,-0.316484619,0,1
0.5692327158,0.9185675185,0.0814324815,-2.423041183,-0.084939867,-1.395500504,0,1
0.430536708,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.430536708,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.9235484389,0.9141871367,0.0858128633,-2.365866378,-0.089719984,-1.366998657,1,1
0.9235484389,0.788152715,0.211847285,-1.31382621,-0.238063407,-0.800028008,0,1
0.9235484389,0.9787050156,0.0212949844,-3.827758714,-0.021524994,-2.02770888,0,1
0.9235484389,0.9910256859,0.0089743141,-4.70437395,-0.009014826,-2.366676204,0,1
0.6965653979,0.3023022211,0.6976977789,0.8363587785,-1.19632803,0.5177905073,0,1
0.8676596491,0.9711436098,0.0288563902,-3.51614289,-0.029280923,-1.897873254,0,1
0.8676596491,0.577839007,0.422160993,-0.313908554,-0.548459984,-0.196368198,0,1
1.0097452717,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.3163594,0.1531202504,0.8468797496,1.7103351497,-1.876531716,1.0231424454,0,1
0.7794809029,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.7794809029,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.5420065666,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.8832346418,0.6535269919,0.3464730081,-0.634578919,-0.425371443,-0.394860265,0,1
0.5981730804,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.213687931,0.9999369083,6.30917E-05,-9.670857592,-6.3094E-05,-3.833790772,0,1
0.213687931,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
1.0472706447,0.6571287695,0.3428712305,-0.65052504,-0.419875283,-0.404639579,0,1
0.8280430513,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.1776075719,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
1.0317351347,0.5578418236,0.4421581764,-0.232407769,-0.583679827,-0.1454997,0,1
0.8797060641,0.571065978,0.428934022,-0.286201639,-0.560250528,-0.179088714,0,1
0.8085724882,0.7427814201,0.2572185799,-1.060475587,-0.297353463,-0.651944215,0,1
0.7439600187,0.9678691873,0.0321308127,-3.405281475,-0.032658338,-1.850360381,0,1
0.7439600187,0.3081638177,0.6918361823,0.8087176798,-1.177123762,0.5010617926,0,1
0.2795326201,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.932316166,0.9909311187,0.0090688813,-4.693796106,-0.009110254,-2.362793711,0,1
0.958964969,0.9459042178,0.0540957822,-2.861385095,-0.055613965,-1.606374891,0,1
0.4207085137,1E-05,0.99999,11.512915465,-11.51292546,4.2648907939,0,1
0.4207085137,0.9116376881,0.0883623119,-2.333797097,-0.09251264,-1.350908879,0,1
0.6016706696,0.6522248519,0.3477751481,-0.628833223,-0.427365912,-0.3913341,0,1
0.8821953456,0.9879073569,0.0120926431,-4.402991669,-0.012166354,-2.254173008,0,1
0.6465804354,0.4954720181,0.5045279819,0.0181124226,-0.702244399,0.0113502111,0,1
0.6253566327,0.5201330824,0.4798669176,-0.080575896,-0.653670572,-0.050487594,0,1
0.9331969739,0.5875081674,0.4124918326,-0.353673742,-0.531865131,-0.221139692,0,1
0.9331969739,0.7744031939,0.2255968061,-1.233343298,-0.255662619,-0.753426585,0,1
0.606873536,0.6928816619,0.3071183381,-0.813626083,-0.366896056,-0.504035151,0,1
0.8138941275,0.9942536016,0.0057463984,-5.15341901,-0.005762972,-2.527346754,0,1
0.8138941275,0.9906640573,0.0093359427,-4.664503722,-0.009379796,-2.352017719,0,1
1.1872451772,0.3302902923,0.6697097077,0.7068724048,-1.107783337,0.4391117236,0,1
0.2043191265,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.4553907435,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.4553907435,0.9455498165,0.0544501835,-2.854480356,-0.055988704,-1.60315532,0,1
0.4553907435,1E-05,0.99999,11.512915465,-11.51292546,4.2648907939,0,1
0.7624410744,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.7296556714,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.5893517058,0.9967582331,0.0032417669,-5.728389715,-0.003247033,-2.722269023,0,1
0.9218544458,0.9126595635,0.0873404365,-2.346549389,-0.091392345,-1.357315851,0,1
0.6471974617,0.9981523355,0.0018476645,-6.291983508,-0.001849374,-2.903062488,0,1
0.0450477481,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.6184983811,0.7145483406,0.2854516594,-0.917577956,-0.336104627,-0.566721636,1,1
1.2859314483,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.8093294318,0.4507432562,0.5492567438,0.1976680886,-0.796857378,0.1237837323,0,1
0.6715325294,0.9842097557,0.0157902443,-4.132446739,-0.015916238,-2.149680592,0,1
0.746132418,0.5876501639,0.4123498361,-0.354259706,-0.531623468,-0.22150445,0,1
0.9834902756,0.4872816173,0.5127183827,0.0508845071,-0.718913053,0.0318856597,0,1
0.9834902756,1E-05,0.99999,11.512915465,-11.51292546,4.2648907939,0,1
0.9834902756,0.4893555777,0.5106444223,0.0425841234,-0.714665901,0.0266847766,0,1
0.7557497271,0.3355483637,0.6644516363,0.6831959931,-1.091989179,0.4246432938,0,1
0.9747698008,0.4717471592,0.5282528408,0.113131872,-0.751312117,0.0708786715,0,1
0.7554320226,0.5261819144,0.4738180856,-0.104823535,-0.642108281,-0.065675509,0,1
0.6870238446,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.6635874453,0.9407160414,0.0592839586,-2.764302575,-0.061113948,-1.560812839,0,1
0.2859733505,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.6007235393,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
1.0261200717,0.7553881878,0.2446118122,-1.127559259,-0.280523506,-0.691544184,0,1
0.3999219557,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.8864348904,0.9964586385,0.0035413615,-5.63969637,-0.003547647,-2.692929564,0,1
0.8003723669,0.9178575431,0.0821424569,-2.413587178,-0.085713082,-1.390803855,0,1
0.7088889477,0.6855244635,0.3144755365,-0.779277898,-0.377571093,-0.48320375,0,1
0.1583774608,0.9218020552,0.0781979448,-2.467087144,-0.081424769,-1.417297761,0,1
0.1583774608,0.99999,1E-05,-11.51291546,0,-4.264890794,1,0
1.128618,0.5584451743,0.4415548257,-0.234854255,-0.582598831,-0.14702834,0,1
0.8760728433,0.2078272846,0.7921727154,1.3380720707,-1.571047907,0.8139832106,0,1
0.6756824329,0.3516680771,0.6483319229,0.6117150238,-1.045067511,0.380820894,0,1
0.4893197696,0.9766497566,0.0233502434,-3.733520693,-0.02362718,-1.989006489,0,1
0.660492541,0.9698153743,0.0301846257,-3.469773007,-0.030649561,-1.878087096,0,1
0.660492541,0.9756717388,0.0243282612,-3.69148751,-0.024629082,-1.971589189,0,1
0.9625160828,0.9954467376,0.0045532624,-5.387347637,-0.00456366,-2.608028968,0,1
0.9625160828,0.9731715088,0.0268284912,-3.591095907,-0.027194944,-1.929595455,0,1
0.9625160828,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.891513615,0.951924463,0.048075537,-2.985712224,-0.049269593,-1.663806653,0,1
0.891513615,0.9787912137,0.0212087863,-3.831902809,-0.021436924,-2.029399926,0,1
0.7413416963,0.9907609931,0.0092390069,-4.675038926,-0.009281951,-2.355897536,0,1
0.7413416963,0.9867201476,0.0132798524,-4.308138431,-0.013368818,-2.217928546,0,1
0.9675717944,0.4063873814,0.5936126186,0.3789201031,-0.900448433,0.2368479346,0,1
0.9747111167,1E-05,0.99999,11.512915465,-11.51292546,4.2648907939,0,1
0.9747111167,1E-05,0.99999,11.512915465,-11.51292546,4.2648907939,1,1
0.9747111167,1E-05,0.99999,11.512915465,-11.51292546,4.2648907939,0,1
0.9747111167,0.8173093759,0.1826906241,-1.498223553,-0.201737583,-0.905158832,1,1
0.6025457035,0.9864986653,0.0135013347,-4.291373427,-0.013593306,-2.211479219,0,1
0.3968456061,0.9881564478,0.0118435522,-4.424057435,-0.011914246,-2.262166725,0,1
0.8512627599,0.1255995462,0.8744004538,1.940439815,-2.074656638,1.1474417552,0,1
0.8512627599,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.8512627599,0.0325191251,0.9674808749,3.392867277,-3.425926899,1.8449951086,0,1
0.7092314902,0.9976703406,0.0023296594,-6.059700804,-0.002332377,-2.829689564,0,1
1.1051582497,0.6644908065,0.3355091935,-0.683371684,-0.408734236,-0.424750745,0,1
0.9014426096,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.9014426096,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.5049379543,0.8923686166,0.1076313834,-2.115167022,-0.113875984,-1.239223428,0,1
0.3983068049,0.9167379398,0.0832620602,-2.398828666,-0.086933628,-1.383459163,0,1
0.3983068049,0.8646999264,0.1353000736,-1.854887462,-0.145372738,-1.101681535,1,1
0.8962065625,0.4483666841,0.5516333159,0.2072721537,-0.80214389,0.1297889972,0,1
0.9742748661,0.9323444572,0.0676555428,-2.623273051,-0.070052943,-1.493481912,0,1
0.8173094181,0.448667618,0.551332382,0.2060555197,-0.801472937,0.1290283252,0,1
0.419803345,0.9990395986,0.0009604014,-6.947198374,-0.000960863,-3.102212103,1,1
0.9766931932,0.8660617883,0.1339382117,-1.866577668,-0.143799024,-1.107966177,0,1
0.8326657196,0.8016906464,0.1983093536,-1.396894602,-0.221032473,-0.847675513,1,1
0.7560452467,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.7173897594,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.7173897594,0.6144533027,0.3855466973,-0.466070614,-0.487022345,-0.290944987,0,1
0.7173897594,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.7538372071,0.7796126372,0.2203873628,-1.263410439,-0.248958102,-0.77088563,0,1
0.8129779391,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.8152777192,0.8897623012,0.1102376988,-2.088315417,-0.116800929,-1.225264982,0,1
0.3125415363,0.9936933596,0.0063066404,-5.059825556,-0.006326611,-2.494505397,0,1
0.3125415363,0.99673942,0.00326058,-5.722584264,-0.003265907,-2.720356339,1,1
0.3125415363,0.998782067,0.001217933,-6.709381475,-0.001218675,-3.031196593,1,1
0.140132742,0.9898176092,0.0101823908,-4.576860855,-0.010234586,-2.319558341,0,1
0.140132742,0.9737497823,0.0262502177,-3.613480091,-0.026600905,-1.939007414,0,1
0.767599444,0.8516595676,0.1483404324,-1.747677027,-0.160568401,-1.043577592,1,1
0.767599444,0.4660193996,0.5339806004,0.1361322461,-0.763528016,0.08527999,0,1
0.5927289076,0.8314226661,0.1685773339,-1.59574369,-0.18461699,-0.959802413,0,1
0.5927289076,0.9587877084,0.0412122916,-3.146933132,-0.042085596,-1.736788084,0,1
0.5927289076,0.9528467398,0.0471532602,-3.00605092,-0.048301207,-1.673105544,0,1
0.4226554608,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.7885580068,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.7885580068,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.5505865429,0.4612798596,0.5387201404,0.1551912863,-0.773750349,0.0972098835,1,1
0.5505865429,0.9317713557,0.0682286443,-2.614222977,-0.070667821,-1.48911424,0,1
0.5314885836,0.9979464764,0.0020535236,-6.186142478,-0.002055635,-2.869820613,0,1
0.5314885836,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.6773066159,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.6773066159,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.7934416551,0.5835995751,0.4164004249,-0.337567732,-0.53854019,-0.211110753,0,1
0.0646228187,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.6294301708,0.99999,1E-05,-11.51291546,0,-4.264890794,1,0
0.6294301708,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.6294301708,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.7487048627,0.9906450042,0.0093549958,-4.662445736,-0.009399029,-2.351259274,0,1
0.7487048627,0.99804713,0.00195287,-6.236500396,-0.001954779,-2.885676004,0,1
0.6331708861,0.5347625889,0.4652374111,-0.139275053,-0.62593239,-0.087247452,0,1
0.6331708861,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.7601769832,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.7601769832,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.1268279134,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.9520961914,0.8423724552,0.1576275448,-1.675987323,-0.171533017,-1.004256304,0,1
0.7403778834,0.0391580806,0.9608419194,3.2002030981,-3.240148478,1.7605407702,0,1
0.7403778834,0.6790234319,0.3209765681,-0.749287512,-0.387099643,-0.464969727,0,1
0.5628617891,0.9356605049,0.0643394951,-2.677079028,-0.066502577,-1.519331836,0,1
0.5628617891,0.6513965095,0.3486034905,-0.625183388,-0.428636745,-0.389093501,1,1
0.6731356586,0.9431010761,0.0568989239,-2.807897034,-0.058581816,-1.581350811,0,1
0.6855981434,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.7449898198,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.7929883691,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.6683653961,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.5897692882,0.9593950695,0.0406049305,-3.16241345,-0.041452329,-1.743708909,1,1
0.5897692882,0.0123043351,0.9876956649,4.3854229712,-4.397803631,2.2474909204,1,1
0.4411525772,0.99999,1E-05,-11.51291546,0,-4.264890794,1,0
1.0144283132,0.9887083527,0.0112916473,-4.472336123,-0.011355882,-2.280411494,0,1
0.8682682965,0.7389317536,0.2610682464,-1.040423713,-0.302549712,-0.640055539,1,1
0.6274900799,1E-05,0.99999,11.512915465,-11.51292546,4.2648907939,0,1
0.6274900799,0.5412162285,0.4587837715,-0.165239869,-0.613936397,-0.103498244,0,1
0.6183334613,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.4762292278,0.5163350077,0.4836649923,-0.065363292,-0.660999484,-0.04095724,1,1
0.8668725,0.0069531523,0.9930468477,4.9615827119,-4.96856015,2.459674575,0,1
0.8280847191,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.468441562,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.8116910377,0.5729726266,0.4270273734,-0.293989826,-0.556917335,-0.183947365,0,1
0.8998321514,0.7968419695,0.2031580305,-1.366672226,-0.227098902,-0.830393993,0,1
0.8998321514,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.8998321514,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.8703212281,0.9496420346,0.0503579654,-2.936928301,-0.051670171,-1.641392668,1,1
0.8703212281,0.9729215592,0.0270784408,-3.581565593,-0.027451818,-1.925579651,1,1
0.9533406146,0.9765965746,0.0234034254,-3.731191249,-0.023681635,-1.988043758,0,1
0.9533406146,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.9533406146,0.9829609428,0.0170390572,-4.055061197,-0.017185892,-2.119146188,0,1
0.9590577074,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.9590577074,0.99999,1E-05,-11.51291546,0,-4.264890794,1,0
0.9590577074,0.2309126919,0.7690873081,1.2031648154,-1.465715597,0.7358444217,1,1
0.9590577074,0.0288427402,0.9711572598,3.5166300896,-3.545896957,1.8980804854,1,1
0.6497473306,0.9449648719,0.0550351281,-2.84317608,-0.056607525,-1.597877438,0,1
0.8382735986,0.762108528,0.237891472,-1.164274401,-0.271666308,-0.713101512,0,1
0.4048075342,0.5890396548,0.4109603452,-0.359996781,-0.529261772,-0.225075307,1,1
0.8772346311,0.9664863073,0.0335136927,-3.361713039,-0.034088148,-1.831490359,0,1
0.6303644832,0.9959313849,0.0040686151,-5.5003757,-0.004076914,-2.646322068,0,1
0.3734258538,0.9743229952,0.0256770048,-3.636147028,-0.026012413,-1.948509664,0,1
0.3734258538,0.9938247946,0.0061752054,-5.081018788,-0.006194351,-2.501970809,1,1
1.7127261176,0.0016929197,0.9983070803,6.3796062305,-6.381300585,2.9303467562,0,1
1.7127261176,1E-05,0.99999,11.512915465,-11.51292546,4.2648907939,0,1
1.6164583333,0.5716915917,0.4283084083,-0.288756155,-0.559155608,-0.180682473,0,1
1.5374341473,1E-05,0.99999,11.512915465,-11.51292546,4.2648907939,0,1
1.5374341473,0.1362609339,0.8637390661,1.8466990375,-1.9931836,1.0972734629,0,1
0.8227408696,0.9956272003,0.0043727997,-5.427969425,-0.004382388,-2.62184189,0,1
0.6717686667,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.298895751,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.8045616429,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.4335370725,0.8328342851,0.1671657149,-1.60584906,-0.182920594,-0.965426108,0,1
0.4335370725,0.2393892087,0.7606107913,1.1560310674,-1.429664563,0.7082686888,0,1
0.1542832451,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.9118991415,1E-05,0.99999,11.512915465,-11.51292546,4.2648907939,0,1
0.9118991415,0.3752053879,0.6247946121,0.509949398,-0.980281702,0.3180977691,0,1
0.4789464392,0.9958116767,0.0041883233,-5.471257662,-0.004197119,-2.63649892,0,1
0.1551700033,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
0.7534491566,0.99999,1E-05,-11.51291546,0,-4.264890794,0,0
1.1891517293,0.9930799869,0.0069200131,-4.966393542,-0.006944067,-2.461388879,0,1
